artistName,Genre,showDate,venue name,venue city,venue state,attendance,product size,productType,product price,Item Name
Air Supply,Pop/Rock,3/27/2026,Mystic Lake Casino,Prior Lake,MN,1783,3XL,Sweatshirt,75.0,Balloon Arch Hoodie
Air Supply,Pop/Rock,3/28/2026,Ameristar Casino And Hotel,Kansas City,MO,876,3XL,Sweatshirt,75.0,Balloon Arch Hoodie
Air Supply,Pop/Rock,3/29/2026,River City Casino & Hotel,Saint Louis,MO,946,3XL,Sweatshirt,75.0,Balloon Arch Hoodie
Air Supply,Pop/Rock,3/12/2026,American Music Theatre,Lancaster,PA,1359,M,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/13/2026,Bergen Performing Arts Center,Englewood,NJ,85,M,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/14/2026,The Capitol Theatre,Flint,MI,1274,M,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/27/2026,Mystic Lake Casino,Prior Lake,MN,1783,M,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/28/2026,Ameristar Casino And Hotel,Kansas City,MO,876,M,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/29/2026,River City Casino & Hotel,Saint Louis,MO,946,M,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/12/2026,American Music Theatre,Lancaster,PA,1359,XL,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/13/2026,Bergen Performing Arts Center,Englewood,NJ,85,XL,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/14/2026,The Capitol Theatre,Flint,MI,1274,XL,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/27/2026,Mystic Lake Casino,Prior Lake,MN,1783,XL,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/28/2026,Ameristar Casino And Hotel,Kansas City,MO,876,XL,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/29/2026,River City Casino & Hotel,Saint Louis,MO,946,XL,Jacket,150.0,50th Anniversary Denim Jacket
Air Supply,Pop/Rock,3/12/2026,American Music Theatre,Lancaster,PA,1359,ONE SIZE,Bag,30.0,Distressed Logo Tote
Air Supply,Pop/Rock,3/13/2026,Bergen Performing Arts Center,Englewood,NJ,85,ONE SIZE,Bag,30.0,Distressed Logo Tote
Air Supply,Pop/Rock,3/14/2026,The Capitol Theatre,Flint,MI,1274,ONE SIZE,Bag,30.0,Distressed Logo Tote
Air Supply,Pop/Rock,3/27/2026,Mystic Lake Casino,Prior Lake,MN,1783,ONE SIZE,Bag,30.0,Distressed Logo Tote
Air Supply,Pop/Rock,3/28/2026,Ameristar Casino And Hotel,Kansas City,MO,876,ONE SIZE,Bag,30.0,Distressed Logo Tote
Air Supply,Pop/Rock,3/29/2026,River City Casino & Hotel,Saint Louis,MO,946,ONE SIZE,Bag,30.0,Distressed Logo Tote
Air Supply,Pop/Rock,3/12/2026,American Music Theatre,Lancaster,PA,1359,ONE SIZE,Magnet,10.0,Jazzy Balloon Magnet
Air Supply,Pop/Rock,3/13/2026,Bergen Performing Arts Center,Englewood,NJ,85,ONE SIZE,Magnet,10.0,Jazzy Balloon Magnet
Air Supply,Pop/Rock,3/14/2026,The Capitol Theatre,Flint,MI,1274,ONE SIZE,Magnet,10.0,Jazzy Balloon Magnet
Air Supply,Pop/Rock,3/27/2026,Mystic Lake Casino,Prior Lake,MN,1783,ONE SIZE,Magnet,10.0,Jazzy Balloon Magnet
Air Supply,Pop/Rock,3/28/2026,Ameristar Casino And Hotel,Kansas City,MO,876,ONE SIZE,Magnet,10.0,Jazzy Balloon Magnet
Air Supply,Pop/Rock,3/29/2026,River City Casino & Hotel,Saint Louis,MO,946,ONE SIZE,Magnet,10.0,Jazzy Balloon Magnet
